3.951000000000000068e-01 2.729667075456275960e+00 1.262581854789594837e+00 1.961209697406857688e-01 1.476452039466434885e-01
4.051000000000000156e-01 2.799982062645251624e+00 1.330113462652924516e+00 1.988603795523701256e-01 1.452039466991614514e-01
4.151000000000000245e-01 2.965930445957596806e+00 1.457741380138968923e+00 2.118693304116424925e-01 1.462719967449338521e-01
4.250999999999999779e-01 2.950095995485480849e+00 1.620663089450475880e+00 2.353166011220662879e-01 1.528328755975373598e-01
4.350999999999999868e-01 2.731338257564183802e+00 1.766545005181995753e+00 2.667224415697520001e-01 1.665140880886369912e-01
4.450999999999999956e-01 2.485841605916765840e+00 1.906028471602980501e+00 2.952200934021887435e-01 1.776014647542811520e-01
4.551000000000000045e-01 2.273810375979655074e+00 2.023096901313204743e+00 3.232114088239377292e-01 1.835520292950144072e-01
4.651000000000000134e-01 2.170197085291183825e+00 2.146822992566375099e+00 3.527996313870918610e-01 1.832214423760824829e-01
4.750999999999999668e-01 2.070622484696747811e+00 2.289457934020819874e+00 3.737671519836249234e-01 1.748550503508639886e-01
4.850999999999999757e-01 1.965602615734184822e+00 2.380441427522542508e+00 3.988502787901261337e-01 1.715746109245616935e-01
4.950999999999999845e-01 1.854524711630466838e+00 2.488601142094589047e+00 4.255952276624812569e-01 1.733801240971702962e-01
5.050999999999999934e-01 1.738837130212624649e+00 2.595874077977604610e+00 4.530672236886504889e-01 1.773980266503247527e-01
5.151000000000000023e-01 1.753000398576895824e+00 2.722356004541383712e+00 4.710356747757081242e-01 1.796104160308525099e-01
5.251000000000000112e-01 1.710984095081264922e+00 2.909725520170347135e+00 4.933274598309694836e-01 1.686756179431785907e-01
5.351000000000000201e-01 1.500944357156103415e+00 3.113179836940275447e+00 5.568272389254815824e-01 1.658783440137773790e-01
5.451000000000000290e-01 1.273120456299449588e+00 3.229948126170196776e+00 6.394639377471119657e-01 1.708371477977446706e-01
5.551000000000000378e-01 1.064501223165996491e+00 3.334751724472282408e+00 7.500270370660401253e-01 1.779066219102578283e-01
5.651000000000000467e-01 8.915338750005495916e-01 3.403824962978388324e+00 8.852837736447821682e-01 1.886379818940211728e-01
5.750999999999999446e-01 7.299723447213891658e-01 3.335092793198830563e+00 1.051842486792095244e+00 1.982504323059929574e-01
5.850999999999999535e-01 5.848998112399735883e-01 3.112729626220561041e+00 1.252468552289433878e+00 2.097955447055744327e-01
5.950999999999999623e-01 4.686133895667377591e-01 2.809314887058805610e+00 1.470374970674693360e+00 2.303427932052201366e-01
6.050999999999999712e-01 3.790101755493611169e-01 2.475940670954605238e+00 1.666664719218941215e+00 2.452446343200740952e-01
6.150999999999999801e-01 3.186805014548563242e-01 2.166850548182689629e+00 1.874197732677493011e+00 2.696572067949072338e-01
6.250999999999999890e-01 2.729179647340789217e-01 1.917242811325465812e+00 2.043547787576041941e+00 2.870765944462176922e-01
6.350999999999999979e-01 2.364304887121412291e-01 1.714034064031657145e+00 2.199616248932624529e+00 3.109805716611529491e-01
6.451000000000000068e-01 1.994138050226611780e-01 1.518656254700051278e+00 2.327459701139473314e+00 3.200589970502310533e-01
6.551000000000000156e-01 1.669928721297151974e-01 1.348462960138798516e+00 2.431492359058986530e+00 3.321889939986689133e-01
6.651000000000000245e-01 1.419808465818975241e-01 1.198106222715090263e+00 2.550676160344530707e+00 3.524310853423741619e-01
6.751000000000000334e-01 1.250601277396237998e-01 1.063124863485528815e+00 2.671703545484387821e+00 3.817007425491788508e-01
6.851000000000000423e-01 1.035854376533091176e-01 9.212812014772667757e-01 2.805752864468429308e+00 4.216509002137223683e-01
6.951000000000000512e-01 8.830804788384352677e-02 7.785234752817720150e-01 2.958212056025727676e+00 4.861153494050713397e-01
7.051000000000000600e-01 7.825310220139632122e-02 6.528055426658807558e-01 3.074409770786688423e+00 5.954887600449183527e-01
7.150999999999999579e-01 7.420048558984276843e-02 5.496390742513037608e-01 3.054299127192875662e+00 6.970043739194171639e-01
7.250999999999999668e-01 6.730685939480071656e-02 4.601835686449503582e-01 2.979997504670272690e+00 7.986979961348914525e-01
7.350999999999999757e-01 5.985617249710790955e-02 4.014788194268906762e-01 2.894543498127692072e+00 8.766656494763761520e-01
7.450999999999999845e-01 5.268401595092789963e-02 3.465940399461972521e-01 2.806908350123576756e+00 9.420964296615359501e-01
7.550999999999999934e-01 4.495479870193648531e-02 3.056657927571073685e-01 2.706549876927808018e+00 1.021488149730710004e+00
7.651000000000000023e-01 4.017800317693874523e-02 2.687075855454818529e-01 2.585444593878583941e+00 1.107491608178506004e+00
7.751000000000000112e-01 3.473273480873153435e-02 2.335365784608295081e-01 2.470545177606592535e+00 1.184187773370263042e+00
7.851000000000000201e-01 3.143215014571278110e-02 2.095799111062560116e-01 2.350829073940551517e+00 1.276446953514731586e+00
7.951000000000000290e-01 3.125110541723124385e-02 1.921171923055664532e-01 2.245666896335654972e+00 1.354796053301149383e+00
8.051000000000000378e-01 2.712885621793337601e-02 1.747636154974027967e-01 2.145035780457224206e+00 1.430042722002207389e+00
8.151000000000000467e-01 2.416250797646580725e-02 1.617893611383722785e-01 2.026098655884573052e+00 1.492625368731964830e+00
8.251000000000000556e-01 2.423214056413873149e-02 1.524031497830788118e-01 1.927129362071897445e+00 1.545163259078842000e+00
8.350999999999999535e-01 2.193426516598773190e-02 1.404657443529576111e-01 1.819071978836746428e+00 1.600803580511040325e+00
8.450999999999999623e-01 2.093155590120922976e-02 1.318980979414283439e-01 1.722205928576143963e+00 1.665446038043369326e+00
8.550999999999999712e-01 2.112652714709326029e-02 1.288421221512633386e-01 1.636037857864663714e+00 1.707201708880513813e+00
8.650999999999999801e-01 2.178107347270388447e-02 1.249266531701752614e-01 1.544352018575006591e+00 1.727469229987171229e+00
8.750999999999999890e-01 2.257488497391025792e-02 1.246128699415749719e-01 1.451134187068444215e+00 1.795188688841006464e+00
8.850999999999999979e-01 2.217101596450764961e-02 1.207792574550579923e-01 1.348997044942782164e+00 1.818456921977993579e+00
8.951000000000000068e-01 2.069480510254650962e-02 1.149947318522656636e-01 1.246470413270500455e+00 1.867663513371661699e+00
9.051000000000000156e-01 1.909325558251706578e-02 1.048445265493842815e-01 1.142100197743825651e+00 1.917861865522908715e+00
9.151000000000000245e-01 1.575089136673747670e-02 9.348011657986067535e-02 1.030732153361816339e+00 1.946368629839783537e+00
9.251000000000000334e-01 1.272883705498162842e-02 8.192470812352008191e-02 9.122104843055389711e-01 1.982656901633009561e+00
9.351000000000000423e-01 1.194895207135624957e-02 7.229292728491336362e-02 8.078662347487580719e-01 1.991201301999197204e+00
9.451000000000000512e-01 1.030562299861952080e-02 6.669940016915135161e-02 7.148171820457115411e-01 1.991684467496072752e+00
9.551000000000000600e-01 1.157293609707992985e-02 6.709503989200271690e-02 6.628982254726699663e-01 1.966025836634551327e+00
9.650999999999999579e-01 1.217177635234872185e-02 6.787267658854136132e-02 6.211968780075772800e-01 1.951581731253674068e+00
9.750999999999999668e-01 1.300736740631593114e-02 6.953709197426456712e-02 5.887394157838138353e-01 1.908961448474825406e+00
9.850999999999999757e-01 1.407970925894585883e-02 7.114693636370482410e-02 5.749774518009809210e-01 1.874860136299103530e+00
9.950999999999999845e-01 1.700427794759904257e-02 7.660403598891947496e-02 5.595147167976267655e-01 1.832519580913206880e+00
1.005099999999999882e+00 1.875901916091233385e-02 8.159728214598241380e-02 5.319648228621167707e-01 1.776828399955138416e+00
1.015100000000000113e+00 2.217101596456119705e-02 8.373919374886139300e-02 4.908347267321817586e-01 1.712643678156935412e+00
1.025099999999999900e+00 2.336869647515233198e-02 8.324805478262153891e-02 4.320347881676936952e-01 1.662191028375656243e+00
1.035100000000000131e+00 2.388397762509580219e-02 7.843216436326484742e-02 3.729751899053858066e-01 1.595565049329980889e+00
1.045099999999999918e+00 2.488668688983860372e-02 7.614018252079442217e-02 3.270284063813913566e-01 1.512613162441792003e+00
1.055100000000000149e+00 2.813156548262262663e-02 7.585368479044228562e-02 2.920782110589850156e-01 1.422184925233187736e+00
1.065099999999999936e+00 3.152963576869050044e-02 8.088785919471744301e-02 2.680337230435933527e-01 1.332697589255631865e+00
1.075100000000000167e+00 3.293621404272881192e-02 8.178828063278605065e-02 2.469104066283501486e-01 1.266478486418382676e+00
1.085099999999999953e+00 3.473273480871368751e-02 8.056043321720642025e-02 2.283187722666355779e-01 1.197360390601124980e+00
1.095100000000000184e+00 3.917529391228519176e-02 8.103792943437554408e-02 2.070786089873944413e-01 1.137549588040317028e+00
1.105099999999999971e+00 3.978806068499218113e-02 7.950994153942637921e-02 1.877339615021042518e-01 1.082290713053684295e+00
1.115100000000000202e+00 4.105537378354183475e-02 7.764088491768211808e-02 1.731151205164997431e-01 1.011214525483519866e+00
1.125099999999999989e+00 4.300508624282840808e-02 7.732710168918850713e-02 1.576134365584596353e-01 9.781049740644733870e-01
1.135100000000000220e+00 4.421669327094698843e-02 7.854130635585740428e-02 1.467856271606371443e-01 9.202522632515179879e-01
1.145100000000000007e+00 4.904919486614375823e-02 7.934622855059086932e-02 1.356592091103088482e-01 8.686044146093844232e-01
1.155100000000000016e+00 5.197376355508254858e-02 7.813202388396196796e-02 1.299596787438537238e-01 8.316803987410632537e-01
1.165100000000000025e+00 5.670877952728375221e-02 7.964636902994706724e-02 1.236239821177010367e-01 7.965364662824763187e-01
1.175099999999999811e+00 5.542753991134944519e-02 7.769545591392507111e-02 1.160289359573948575e-01 7.821432204274307853e-01
1.185100000000000042e+00 4.927201914729688326e-02 7.038294241618357761e-02 1.152239908942912089e-01 7.624605838695595050e-01
1.195099999999999829e+00 3.450991052772121176e-02 5.911403169010178565e-02 1.117315679589350880e-01 7.682839995953480994e-01
1.205100000000000060e+00 2.374471244937510078e-02 4.309744429011032330e-02 1.008907755762305930e-01 7.856525277206927171e-01
1.215099999999999847e+00 1.590408306002132413e-02 3.196496105468257104e-02 8.836219515792691215e-02 7.607822195119487985e-01
1.225100000000000078e+00 1.116906708765946950e-02 2.320631615621632921e-02 7.565185295103547813e-02 7.151612246993738209e-01
1.235099999999999865e+00 1.041703513912468210e-02 2.173289925735010647e-02 6.916036050637867916e-02 6.746261824859569600e-01
1.245100000000000096e+00 9.428252391909324251e-03 2.053233733989861740e-02 6.655078054351809547e-02 6.355406367630813680e-01
1.255099999999999882e+00 9.748562295950913628e-03 1.938634641855674010e-02 6.403208147497137237e-02 5.967093886702334871e-01
1.265100000000000113e+00 8.926897759618249856e-03 1.971377239609442208e-02 5.777428275825053500e-02 5.628115145982987011e-01
1.275099999999999900e+00 8.341984021805502053e-03 1.839042573695296584e-02 5.663178008799509694e-02 5.280235988216074317e-01
1.285100000000000131e+00 7.562099038197973508e-03 1.631672787936100030e-02 5.054276017482020600e-02 4.893703590696563688e-01
1.295099999999999918e+00 6.364418527481889055e-03 1.462502699556299246e-02 4.559624293190075311e-02 4.436730749682400998e-01
1.305100000000000149e+00 6.071961658637990353e-03 1.226483140768555753e-02 4.103921523564113549e-02 4.046892482973347138e-01
1.315099999999999936e+00 5.709872201871266616e-03 1.332896583457634718e-02 3.750784334571891088e-02 3.747838470156565904e-01
1.325100000000000167e+00 6.155520764088261675e-03 1.218297491328780395e-02 3.566425949149574365e-02 3.588648153809386177e-01
1.335099999999999953e+00 6.058035141003445707e-03 1.268775662865172758e-02 3.406735235009055590e-02 3.425643373013494419e-01
1.345100000000000184e+00 6.559389773490871718e-03 1.281054137019502215e-02 3.314556042286911225e-02 3.264418675627933641e-01
1.355099999999999971e+00 6.726507984123663263e-03 1.281054137015502116e-02 3.479439950376236185e-02 3.181009053004523746e-01
1.365100000000000202e+00 7.325348239535255102e-03 1.367003456111809574e-02 3.436596100255639302e-02 3.026396093997025805e-01
1.375099999999999989e+00 7.770996801627300631e-03 1.380646205179879640e-02 3.527476994475601396e-02 3.006306581231546482e-01
1.385100000000000220e+00 7.534246003071683184e-03 1.282418411926575935e-02 3.318450937753509439e-02 2.862119825051165911e-01
1.395100000000000007e+00 7.102523958507083075e-03 1.380646205177212850e-02 3.202902372235769818e-02 2.747685891575820105e-01
1.405100000000000016e+00 7.227862616539688922e-03 1.473416898803555156e-02 3.193814282820365419e-02 2.667073542881931436e-01
1.415100000000000025e+00 7.979894565110178667e-03 1.577101791691820284e-02 3.252237714809352864e-02 2.541959108948350643e-01
1.425099999999999811e+00 8.300204469187466919e-03 1.463866974455372769e-02 3.230166640513943560e-02 2.527464144041914329e-01
1.435100000000000042e+00 9.052236417650854836e-03 1.432488651622012242e-02 3.191217685831979761e-02 2.437442783040100203e-01
1.445099999999999829e+00 8.912971242019403217e-03 1.488423922780032251e-02 3.196410879796766219e-02 2.369545315844192035e-01
1.455100000000000060e+00 9.637150155427902029e-03 1.496609572213140893e-02 3.076967418808432969e-02 2.254094191848803608e-01
1.465099999999999847e+00 9.483958462197605507e-03 1.537537819404017486e-02 3.114618074986216095e-02 2.168904485816426364e-01
1.475100000000000078e+00 9.386472839309139421e-03 1.626215688306471840e-02 3.101635090104213482e-02 2.088292137123390069e-01
1.485099999999999865e+00 1.011065175259268784e-02 1.657594011155832936e-02 3.108126582545214789e-02 2.069474112507367902e-01
1.495100000000000096e+00 1.077912459585570609e-02 1.642586987194022755e-02 3.113319776498015695e-02 1.998779371382108649e-01
1.505099999999999882e+00 1.143367092135922844e-02 1.683515234375565842e-02 3.079564015780838701e-02 1.909266605640486392e-01
1.515100000000000113e+00 1.143367092139492731e-02 1.829492649359114667e-02 3.075669120326225345e-02 1.868578984848994762e-01
1.525099999999999900e+00 1.144759743904732313e-02 1.616665763964956343e-02 2.988683121560876954e-02 1.768385718650500871e-01
1.535100000000000131e+00 1.100194887690172756e-02 1.669872485311495874e-02 2.926364794091308730e-02 1.738632895946147228e-01
1.545099999999999918e+00 1.168434823753154023e-02 1.656229736252759488e-02 2.771867273909583290e-02 1.667175261931622965e-01
1.555100000000000149e+00 1.087661021872632187e-02 1.549816293559680425e-02 2.686179573638427728e-02 1.566473400472254973e-01
1.565099999999999936e+00 1.102980191202801788e-02 1.731264856105810962e-02 2.671898290254242150e-02 1.485606754149123021e-01
1.575100000000000167e+00 1.118299360518691492e-02 1.716257832122667151e-02 2.571929306610885868e-02 1.462719967454633452e-01
1.585099999999999953e+00 1.185146644841423257e-02 1.620758588687510812e-02 2.642037425011653159e-02 1.394822500257702491e-01
1.595100000000000184e+00 1.151723002673809941e-02 1.603023014903552992e-02 2.474556919939935318e-02 1.378801749572224622e-01
1.605099999999999971e+00 1.185146644841423257e-02 1.575737516779413330e-02 2.490136501800336091e-02 1.299715186657889321e-01
1.615100000000000202e+00 1.169827475514823543e-02 1.627579963220212450e-02 2.429116472824960696e-02 1.241735327030610431e-01
1.625099999999999989e+00 1.183753993085108827e-02 1.605751564723034014e-02 2.353815160461404654e-02 1.204353575428150497e-01
1.635100000000000220e+00 1.133618529841721144e-02 1.598930190183665487e-02 2.247354684373051997e-02 1.152731156549009484e-01
1.645100000000000007e+00 1.247815973880931489e-02 1.581194616406374556e-02 2.144789103751297901e-02 1.106703285528741199e-01
1.655100000000000238e+00 1.225533545781684261e-02 1.627579963220212450e-02 2.268127460194243813e-02 1.067541450516632240e-01
1.665100000000000025e+00 1.179576037807240213e-02 1.672601035126976624e-02 2.127911223382721734e-02 1.054317973759141824e-01
1.675099999999999811e+00 1.320233865227136462e-02 1.620758588688844121e-02 2.124016327924113309e-02 1.025836639205779527e-01
1.685100000000000042e+00 1.270098401985533809e-02 1.642586987188689521e-02 2.116226536984924106e-02 9.625165293487011886e-02
1.695099999999999829e+00 1.224140894018229710e-02 1.534809269585869947e-02 2.062996298940747777e-02 9.495473502211362882e-02
1.705100000000000060e+00 1.316055909963547918e-02 1.627579963216212525e-02 2.030538836713768544e-02 8.936018716336024958e-02
1.715099999999999847e+00 1.187931948339772219e-02 1.511616596193618087e-02 1.995484777520376007e-02 8.696978944178766768e-02
1.725100000000000078e+00 1.171220127271138146e-02 1.518437970710319329e-02 1.912393674221625831e-02 7.939172006939367032e-02
1.735099999999999865e+00 1.193502555382880415e-02 1.474781173717295765e-02 1.816319586038875333e-02 7.898484386147874847e-02
1.745100000000000096e+00 1.144759743895807334e-02 1.427031551993717361e-02 1.807231496617478506e-02 7.761163665977870163e-02
1.755099999999999882e+00 1.118299360525831614e-02 1.463866974460706176e-02 1.755299557057507509e-02 7.272912216479970882e-02
1.765100000000000113e+00 1.094624280655989712e-02 1.394288954238616200e-02 1.757896154041898099e-02 7.056759231022828593e-02
1.775099999999999900e+00 9.957460059469491406e-03 1.380646205178546158e-02 1.574836067093799211e-02 6.728715288391640126e-02
1.785100000000000131e+00 1.040310862152583546e-02 1.267411387954098939e-02 1.593012245938590574e-02 6.507476350342805693e-02
1.795099999999999918e+00 1.090446325394186199e-02 1.270139937769579688e-02 1.582625858034986122e-02 6.296409317480763934e-02
1.805100000000000149e+00 1.030562299854811958e-02 1.231940240390183745e-02 1.611188424781384576e-02 6.131115858015542819e-02
1.815099999999999936e+00 9.804268366203494275e-03 1.311068184960456282e-02 1.485253471356045261e-02 5.912419896265962843e-02
1.825100000000000167e+00 9.344693286512602975e-03 1.263318563235544569e-02 1.416443651443478197e-02 5.673380124112114425e-02
1.835099999999999953e+00 1.072341852558527514e-02 1.338353683081929327e-02 1.493043262299229533e-02 5.571661072136795123e-02
1.845100000000000184e+00 9.957460059415940493e-03 1.206019017173117457e-02 1.417741949929680889e-02 5.365679991878377630e-02
1.855099999999999971e+00 1.012457827029863283e-02 1.206019017166450741e-02 1.420338546906081342e-02 4.948631878766440728e-02
1.865100000000000202e+00 1.024991692834908985e-02 1.233304515298590774e-02 1.387881084689089606e-02 5.037636049243780084e-02
1.875099999999999989e+00 1.001316612968637144e-02 1.203290467364303597e-02 1.303491682906134271e-02 4.775709490401749274e-02
1.885100000000000220e+00 9.804268366167793666e-03 1.181462068857791481e-02 1.304789981388341895e-02 4.862170684588356523e-02
1.895100000000000007e+00 9.971386577086186614e-03 1.215568941515966436e-02 1.285315504063340442e-02 4.595158173134178403e-02
1.905100000000000238e+00 9.804268366149943362e-03 1.113248323546775151e-02 1.282718907084942281e-02 4.442579595173756085e-02
1.915100000000000025e+00 9.275060698732578643e-03 1.165090769978240764e-02 1.190539714366792637e-02 4.183196012624162269e-02
1.925099999999999811e+00 9.316840251457713870e-03 1.181462068860458271e-02 1.172363535518006379e-02 4.045875292455861083e-02
1.935100000000000042e+00 9.734635778441318513e-03 1.103698399199926072e-02 1.165872043079002433e-02 3.857695046285410795e-02
1.945099999999999829e+00 9.609297120230212222e-03 1.188283443386493193e-02 1.190539714360800035e-02 3.758518970617869687e-02
1.955100000000000060e+00 9.107942487903435483e-03 1.095512749760150714e-02 1.163275446108594582e-02 3.600854440050413330e-02
1.965099999999999847e+00 8.829412136658382551e-03 1.106426949011406723e-02 1.073692850356857895e-02 3.603397416342850323e-02
1.975100000000000078e+00 9.275060698732578643e-03 1.126891072608178501e-02 1.086675835246850644e-02 3.565252771852318175e-02
1.985099999999999865e+00 9.748562295950913628e-03 1.121433972981217102e-02 1.021760910804876861e-02 3.387244430890821306e-02
1.995100000000000096e+00 9.665003190572042657e-03 1.069591526541751290e-02 1.095763924670245006e-02 3.336384904905718291e-02
2.005100000000000104e+00 9.553591050031180754e-03 1.084598550510228188e-02 1.049025179073062759e-02 3.140575729847730480e-02
2.015100000000000335e+00 9.177575075772711338e-03 1.057313052379421463e-02 1.041235388135870917e-02 3.033770725261968060e-02
2.025100000000000566e+00 9.094015970447391281e-03 1.081870000698747537e-02 9.555476878707079569e-03 2.914250839188453276e-02
2.035100000000000353e+00 9.372546321585344120e-03 1.024570454640320524e-02 9.321783150671229118e-03 2.993083104472181108e-02
2.045100000000000140e+00 9.372546321745995127e-03 1.050491677849386615e-02 9.269851211083292297e-03 2.980368222979314780e-02
2.055099999999999927e+00 9.873900954037069522e-03 1.046398853134832344e-02 9.321783150631278436e-03 2.848133455411228435e-02
2.065100000000000158e+00 9.943533541888495073e-03 9.331640359117184327e-03 9.153004347085342413e-03 2.949852507376320501e-02
2.075100000000000389e+00 9.692856225662632372e-03 9.877350321653315113e-03 9.581442848491059441e-03 2.700640830039088489e-02
2.085100000000000176e+00 9.943533541870646503e-03 1.010927705569583668e-02 9.062123452831423454e-03 2.545519275765773665e-02
2.095099999999999962e+00 9.233281146078842899e-03 9.877350321599981040e-03 8.555787042193617117e-03 2.611636659556635168e-02
2.105100000000000193e+00 9.567517567612177087e-03 1.021841904824839775e-02 8.335076299059744273e-03 2.568406062460774908e-02
2.115100000000000424e+00 9.525738014887040125e-03 9.890993070644050339e-03 8.335076299039768932e-03 2.509917607572792475e-02
2.125100000000000211e+00 9.247207663606288319e-03 9.590852591287845480e-03 8.231212419943796654e-03 2.342081171810020748e-02
2.135099999999999998e+00 9.483958462269004991e-03 1.019113355012025816e-02 8.646667936387610054e-03 2.342081171815134366e-02
2.145100000000000229e+00 9.107942487814185695e-03 9.113356374092064158e-03 7.958569737281914747e-03 2.268334859119688907e-02
2.155100000000000460e+00 8.662293925864941735e-03 9.618138089375984079e-03 8.049450631495883024e-03 2.199674499044913800e-02
2.165100000000000247e+00 8.871191689365669208e-03 9.277069362914237491e-03 7.711893024384037371e-03 2.207303427935860748e-02
2.175100000000000033e+00 8.592661337995665879e-03 9.481710598815286384e-03 8.659650921269612320e-03 2.125928186357991731e-02
2.185100000000000264e+00 8.926897759564698942e-03 9.263426613750165226e-03 7.452233326524256365e-03 2.128471162652132917e-02
2.195100000000000495e+00 8.550881785341930136e-03 9.031499879774312553e-03 7.426267356860127671e-03 2.120842233761185969e-02
2.205100000000000282e+00 8.676220443374535116e-03 9.577209842230443096e-03 7.426267356780226307e-03 2.085240565564795354e-02
2.215100000000000069e+00 8.035600635398458189e-03 9.045142628805048768e-03 7.062743779824473024e-03 1.866544603806692681e-02
2.225100000000000300e+00 8.982603829817279589e-03 8.976928883451364485e-03 7.685927054600056631e-03 1.813142101517220897e-02
2.235100000000000531e+00 8.676220443463786638e-03 8.049221947227942417e-03 6.919930946082493949e-03 1.848743769718725130e-02
2.245100000000000318e+00 8.272351433971926807e-03 7.912794456493905948e-03 7.179590643982225635e-03 1.668192452449449720e-02
2.255100000000000104e+00 7.729217248955715450e-03 8.103792943457553688e-03 6.387628565560830168e-03 1.848743769717020591e-02
2.265100000000000335e+00 8.300204469080366826e-03 7.735438718760999366e-03 7.036777810080442966e-03 1.724137931033063037e-02
2.275100000000000566e+00 8.188792328575205531e-03 8.472147168114108756e-03 6.660271248362539462e-03 1.680907333949134899e-02
2.285100000000000353e+00 8.091306705686739445e-03 8.567646411582599542e-03 6.296747671346861024e-03 1.635133760555723681e-02
2.295100000000000140e+00 7.603878590869558689e-03 7.571725729978825287e-03 6.270781701662756988e-03 1.607161021265621909e-02
2.305100000000000371e+00 7.743143766483160002e-03 7.448940988475530843e-03 5.647598426907148722e-03 1.596989116065191880e-02
2.315100000000000158e+00 7.882408942150311362e-03 7.953722703732783728e-03 5.946207079412937392e-03 1.614789950166796439e-02
2.325100000000000389e+00 7.993821082691173266e-03 7.830937962136153355e-03 5.959190064314914999e-03 1.464754348491991917e-02
